"","station_id","stationname","daytype","rides","date"
"612876",40350,"UIC-Halsted","W",4479,2009-05-06
"612944",40350,"UIC-Halsted","A",2721,2012-04-21
"612986",40350,"UIC-Halsted","W",2164,2001-03-13
"613144",40350,"UIC-Halsted","W",3399,2015-05-21
"613347",40350,"UIC-Halsted","W",2070,2010-12-22
"613418",40350,"UIC-Halsted","U",1141,2006-10-29
"613563",40350,"UIC-Halsted","A",1132,2001-03-24
"613642",40350,"UIC-Halsted","W",3674,2017-06-30
"613694",40350,"UIC-Halsted","A",1859,2003-09-20
"613944",40350,"UIC-Halsted","W",3180,2014-01-08
"614049",40350,"UIC-Halsted","W",6369,2001-09-26
"614120",40350,"UIC-Halsted","W",4576,2011-08-18
"614151",40350,"UIC-Halsted","A",2095,2013-08-03
"614186",40350,"UIC-Halsted","W",7079,2016-04-26
"614300",40350,"UIC-Halsted","W",6303,2003-11-14
"614328",40350,"UIC-Halsted","W",6595,2015-02-27
"614358",40350,"UIC-Halsted","W",8063,2014-09-22
"614664",40350,"UIC-Halsted","W",7103,2012-02-13
"614698",40350,"UIC-Halsted","W",6260,2015-04-09
"614800",40350,"UIC-Halsted","W",3265,2012-08-09
"615039",40350,"UIC-Halsted","W",7120,2016-03-07
"615049",40350,"UIC-Halsted","W",3174,2003-06-20
"615115",40350,"UIC-Halsted","W",7616,2016-11-21
"615159",40350,"UIC-Halsted","A",1234,2009-07-18
"615248",40350,"UIC-Halsted","W",8079,2012-09-10
"615567",40350,"UIC-Halsted","W",8724,2017-10-19
"615659",40350,"UIC-Halsted","W",7291,2016-04-05
"615706",40350,"UIC-Halsted","W",6786,2015-02-12
"615710",40350,"UIC-Halsted","A",1269,2003-01-25
"615910",40350,"UIC-Halsted","U",526,2001-04-15
"616010",40350,"UIC-Halsted","W",3851,2011-08-16
"616195",40350,"UIC-Halsted","W",6398,2015-02-20
"616397",40350,"UIC-Halsted","W",2387,2004-05-28
"616400",40350,"UIC-Halsted","W",3629,2017-06-01
"616457",40350,"UIC-Halsted","U",1035,2017-01-02
"616567",40350,"UIC-Halsted","W",7964,2015-11-20
"616760",40350,"UIC-Halsted","A",764,2002-12-28
"616781",40350,"UIC-Halsted","W",2722,2006-05-16
"616968",40350,"UIC-Halsted","W",5541,2010-04-27
"617032",40350,"UIC-Halsted","W",2892,2010-12-16
"617168",40350,"UIC-Halsted","W",6536,2003-11-03
"617206",40350,"UIC-Halsted","W",7375,2017-01-19
"617596",40350,"UIC-Halsted","W",7164,2003-09-30
"617895",40350,"UIC-Halsted","U",851,2006-11-26
"618328",40350,"UIC-Halsted","U",861,2003-09-01
"618388",40350,"UIC-Halsted","W",6749,2004-08-24
"618743",40350,"UIC-Halsted","A",2304,2009-08-29
"618753",40350,"UIC-Halsted","W",7907,2015-11-03
"618962",40350,"UIC-Halsted","W",3768,2008-06-18
"619277",40350,"UIC-Halsted","W",5078,2007-04-16
"619291",40350,"UIC-Halsted","U",652,2009-11-26
"619367",40350,"UIC-Halsted","U",1833,2011-09-18
"619446",40350,"UIC-Halsted","W",3665,2006-06-23
"619477",40350,"UIC-Halsted","W",3314,2002-06-04
"619486",40350,"UIC-Halsted","W",6476,2005-11-30
"619582",40350,"UIC-Halsted","U",1077,2003-11-02
"619606",40350,"UIC-Halsted","A",2287,2012-09-01
"619816",40350,"UIC-Halsted","W",1348,2012-12-26
"620086",40350,"UIC-Halsted","A",1643,2012-05-12
"620096",40350,"UIC-Halsted","W",8439,2014-09-18
"620109",40350,"UIC-Halsted","W",7935,2013-10-25
"620118",40350,"UIC-Halsted","W",2726,2011-12-20
"620314",40350,"UIC-Halsted","W",7270,2002-09-23
"620366",40350,"UIC-Halsted","W",5598,2008-03-11
"620403",40350,"UIC-Halsted","W",8587,2015-09-09
"620416",40350,"UIC-Halsted","A",1497,2002-04-20
"620502",40350,"UIC-Halsted","A",1533,2004-02-14
"620664",40350,"UIC-Halsted","W",3284,2015-05-29
"620778",40350,"UIC-Halsted","U",1177,2010-07-04
"620834",40350,"UIC-Halsted","U",840,2007-04-01
"620955",40350,"UIC-Halsted","W",3679,2013-08-09
"621133",40350,"UIC-Halsted","W",7659,2014-10-27
"621253",40350,"UIC-Halsted","A",798,2006-12-23
"621379",40350,"UIC-Halsted","W",7549,2014-11-03
"621421",40350,"UIC-Halsted","A",2128,2015-04-25
"621561",40350,"UIC-Halsted","U",2016,2011-04-10
"621917",40350,"UIC-Halsted","W",6597,2009-10-01
"622163",40350,"UIC-Halsted","W",7019,2016-04-22
"622386",40350,"UIC-Halsted","W",7516,2012-03-06
"622449",40350,"UIC-Halsted","U",1673,2016-04-24
"622512",40350,"UIC-Halsted","W",6455,2009-09-04
"623000",40350,"UIC-Halsted","W",3976,2011-07-11
"623024",40350,"UIC-Halsted","W",3951,2008-07-09
"623083",40350,"UIC-Halsted","W",2817,2010-05-21
"623086",40350,"UIC-Halsted","U",1120,2006-09-04
"623243",40350,"UIC-Halsted","W",5696,2001-10-12
"623455",40350,"UIC-Halsted","W",3441,2016-12-12
"623458",40350,"UIC-Halsted","W",7147,2014-05-01
"623494",40350,"UIC-Halsted","W",3041,2001-07-19
"623591",40350,"UIC-Halsted","W",8320,2014-09-11
"624167",40350,"UIC-Halsted","W",6342,2005-02-03
"624232",40350,"UIC-Halsted","W",8018,2014-08-28
"624617",40350,"UIC-Halsted","W",7545,2016-01-25
"624662",40350,"UIC-Halsted","W",8537,2017-10-26
"624983",40350,"UIC-Halsted","W",3614,2012-08-01
"625092",40350,"UIC-Halsted","A",881,2001-06-16
"625113",40350,"UIC-Halsted","W",3650,2005-07-18
"625240",40350,"UIC-Halsted","W",3189,2012-08-16
"625294",40350,"UIC-Halsted","W",2470,2011-01-04
"625370",40350,"UIC-Halsted","W",6052,2010-03-18
"625396",40350,"UIC-Halsted","W",3913,2016-06-22
"625511",40350,"UIC-Halsted","W",6408,2004-10-15
"625623",40350,"UIC-Halsted","A",2543,2010-09-04
"625645",40350,"UIC-Halsted","A",878,2002-12-21
"625708",40350,"UIC-Halsted","W",2756,2006-07-25
"625798",40350,"UIC-Halsted","W",2764,2009-06-03
"625816",40350,"UIC-Halsted","W",4364,2001-03-27
"626053",40350,"UIC-Halsted","W",8155,2013-10-16
"626264",40350,"UIC-Halsted","A",1378,2003-02-08
"626833",40350,"UIC-Halsted","W",5326,2004-03-12
"627282",40350,"UIC-Halsted","W",3246,2012-12-19
"628162",40350,"UIC-Halsted","W",6563,2006-10-25
"628275",40350,"UIC-Halsted","A",1716,2011-06-04
"628360",40350,"UIC-Halsted","W",3669,2006-07-05
"628375",40350,"UIC-Halsted","W",8213,2011-08-25
"628514",40350,"UIC-Halsted","A",1607,2008-01-26
"628730",40350,"UIC-Halsted","U",1194,2016-07-04
"628877",40350,"UIC-Halsted","W",5021,2002-04-08
"629121",40350,"UIC-Halsted","W",5748,2008-04-03
"629417",40350,"UIC-Halsted","W",6387,2006-11-01
"629569",40350,"UIC-Halsted","U",997,2015-11-26
"629752",40350,"UIC-Halsted","U",1981,2015-09-13
"629783",40350,"UIC-Halsted","U",1361,2015-02-08
"629847",40350,"UIC-Halsted","U",998,2002-09-01
"629933",40350,"UIC-Halsted","U",2126,2012-11-11
"630265",40350,"UIC-Halsted","W",3129,2011-08-10
"630446",40350,"UIC-Halsted","W",2381,2002-05-13
"630652",40350,"UIC-Halsted","W",3924,2017-06-21
"630849",40350,"UIC-Halsted","U",814,2007-01-28
"630921",40350,"UIC-Halsted","W",6792,2017-03-30
"631102",40350,"UIC-Halsted","U",1209,2009-06-14
"631598",40350,"UIC-Halsted","W",8386,2016-09-22
"631753",40350,"UIC-Halsted","W",2862,2006-05-12
"631876",40350,"UIC-Halsted","U",1802,2015-11-15
"631879",40350,"UIC-Halsted","W",5529,2004-02-20
"632312",40350,"UIC-Halsted","U",1588,2017-11-05
"632365",40350,"UIC-Halsted","W",3837,2013-06-13
"632578",40350,"UIC-Halsted","W",5374,2013-05-09
"632821",40350,"UIC-Halsted","W",2493,2007-03-29
"633048",40350,"UIC-Halsted","U",1964,2012-09-09
"633071",40350,"UIC-Halsted","W",7186,2017-04-04
"633073",40350,"UIC-Halsted","U",1663,2011-04-03
"633140",40350,"UIC-Halsted","U",697,2009-01-04
"633273",40350,"UIC-Halsted","A",2528,2014-04-05
"633416",40350,"UIC-Halsted","W",6726,2006-10-19
"633704",40350,"UIC-Halsted","W",6394,2008-03-14
"633748",40350,"UIC-Halsted","W",7959,2010-09-08
"633864",40350,"UIC-Halsted","W",6558,2009-10-13
"634034",40350,"UIC-Halsted","W",8861,2017-09-07
"634284",40350,"UIC-Halsted","W",3607,2002-06-26
"634340",40350,"UIC-Halsted","W",3420,2013-08-14
"634592",40350,"UIC-Halsted","W",5368,2002-01-25
"634847",40350,"UIC-Halsted","A",1582,2015-07-18
"634852",40350,"UIC-Halsted","A",2950,2015-11-07
"635182",40350,"UIC-Halsted","W",7088,2005-10-18
"635306",40350,"UIC-Halsted","W",8039,2013-10-21
"635652",40350,"UIC-Halsted","A",712,2009-10-31
"635895",40350,"UIC-Halsted","W",2807,2003-08-19
"635948",40350,"UIC-Halsted","W",3416,2015-06-12
"636112",40350,"UIC-Halsted","W",3914,2015-06-24
"636201",40350,"UIC-Halsted","U",1123,2009-04-19
"636203",40350,"UIC-Halsted","U",1254,2015-08-09
"636600",40350,"UIC-Halsted","W",3297,2016-05-13
"636772",40350,"UIC-Halsted","W",5727,2004-04-21
"636828",40350,"UIC-Halsted","W",8091,2016-11-03
"636986",40350,"UIC-Halsted","W",5895,2007-10-08
"637115",40350,"UIC-Halsted","W",2452,2007-03-28
"637241",40350,"UIC-Halsted","A",1995,2011-06-11
"637404",40350,"UIC-Halsted","W",3267,2017-03-21
"637415",40350,"UIC-Halsted","W",4023,2011-07-18
"637546",40350,"UIC-Halsted","W",6959,2011-01-18
"637621",40350,"UIC-Halsted","W",2532,2002-03-21
"637924",40350,"UIC-Halsted","W",4563,2001-03-07
"637999",40350,"UIC-Halsted","W",4048,2017-07-11
"638004",40350,"UIC-Halsted","W",7968,2014-10-06
"638194",40350,"UIC-Halsted","W",3119,2011-03-21
"638286",40350,"UIC-Halsted","U",947,2005-06-12
"638352",40350,"UIC-Halsted","U",485,2001-01-07
"638766",40350,"UIC-Halsted","W",5615,2012-12-14
"638888",40350,"UIC-Halsted","W",6735,2015-04-08
"639178",40350,"UIC-Halsted","W",6857,2008-10-01
"639423",40350,"UIC-Halsted","W",2714,2003-12-15
"639533",40350,"UIC-Halsted","U",625,2001-07-22
"639687",40350,"UIC-Halsted","W",1603,2005-12-27
"639968",40350,"UIC-Halsted","W",8025,2011-08-29
"639976",40350,"UIC-Halsted","A",2194,2007-10-06
"640320",40350,"UIC-Halsted","W",3257,2004-06-04
"640361",40350,"UIC-Halsted","W",6190,2007-11-06
"640453",40350,"UIC-Halsted","W",3670,2008-07-16
"640480",40350,"UIC-Halsted","W",3491,2004-07-16
"640627",40350,"UIC-Halsted","W",6485,2007-10-03
"640650",40350,"UIC-Halsted","W",7596,2014-02-13
"640668",40350,"UIC-Halsted","U",924,2008-02-10
"640886",40350,"UIC-Halsted","A",1060,2002-08-03
"640911",40350,"UIC-Halsted","U",370,2014-12-25
"640918",40350,"UIC-Halsted","W",3707,2015-07-02
"641138",40350,"UIC-Halsted","U",1593,2013-09-02
"641201",40350,"UIC-Halsted","W",2223,2014-01-02
"641451",40350,"UIC-Halsted","W",6832,2011-02-24
"641765",40350,"UIC-Halsted","W",5827,2003-03-06
"641812",40350,"UIC-Halsted","U",1820,2013-06-30
"641829",40350,"UIC-Halsted","W",3237,2014-12-17
"641952",40350,"UIC-Halsted","W",3771,2007-07-03
"641969",40350,"UIC-Halsted","W",5884,2008-02-14
"642126",40350,"UIC-Halsted","W",2839,2008-06-13
"642187",40350,"UIC-Halsted","W",8657,2017-08-28
"642234",40350,"UIC-Halsted","U",1861,2011-11-13
"642275",40350,"UIC-Halsted","W",5776,2009-04-02
"642300",40350,"UIC-Halsted","W",5522,2010-04-12
"642803",40350,"UIC-Halsted","A",1110,2004-05-29
"642878",40350,"UIC-Halsted","W",5468,2002-04-18
"642950",40350,"UIC-Halsted","U",502,2001-06-03
"643158",40350,"UIC-Halsted","W",7475,2013-08-30
"643414",40350,"UIC-Halsted","U",1004,2006-06-25
"643740",40350,"UIC-Halsted","A",1154,2007-06-23
"643829",40350,"UIC-Halsted","A",2099,2015-03-21
"643876",40350,"UIC-Halsted","W",5917,2009-03-04
"643932",40350,"UIC-Halsted","W",3471,2004-06-25
"644060",40350,"UIC-Halsted","W",4192,2001-02-09
"644070",40350,"UIC-Halsted","W",4049,2011-06-28
"644076",40350,"UIC-Halsted","W",3730,2006-06-14
"644347",40350,"UIC-Halsted","U",661,2001-12-09
"644525",40350,"UIC-Halsted","A",1611,2010-06-26
"644668",40350,"UIC-Halsted","W",6722,2010-11-19
"644824",40350,"UIC-Halsted","W",8261,2013-10-03
"644961",40350,"UIC-Halsted","W",3628,2002-06-06
"645167",40350,"UIC-Halsted","W",6298,2009-11-10
"645626",40350,"UIC-Halsted","W",6933,2013-04-17
"645695",40350,"UIC-Halsted","W",8011,2012-10-17
"645746",40350,"UIC-Halsted","W",6091,2007-08-27
"645841",40350,"UIC-Halsted","W",2917,2009-03-27
"646005",40350,"UIC-Halsted","A",1114,2002-08-17
"646012",40350,"UIC-Halsted","A",925,2007-05-26
"646257",40350,"UIC-Halsted","W",4882,2015-05-05
"646569",40350,"UIC-Halsted","W",3700,2015-07-01
"646776",40350,"UIC-Halsted","W",6195,2006-02-23
"646826",40350,"UIC-Halsted","W",6540,2004-09-03
"646866",40350,"UIC-Halsted","W",7210,2014-02-21
"646971",40350,"UIC-Halsted","U",952,2014-12-21
"646986",40350,"UIC-Halsted","A",1040,2010-01-09
"647030",40350,"UIC-Halsted","W",6957,2004-10-12
"647216",40350,"UIC-Halsted","W",7117,2017-04-06
"647278",40350,"UIC-Halsted","W",6898,2011-02-23
"647293",40350,"UIC-Halsted","U",1384,2014-05-11
"647497",40350,"UIC-Halsted","W",7407,2016-02-10
"647584",40350,"UIC-Halsted","W",6985,2014-04-30
"647652",40350,"UIC-Halsted","W",5155,2017-05-04
"647842",40350,"UIC-Halsted","W",6502,2015-04-16
"647963",40350,"UIC-Halsted","W",3176,2017-03-20
"647994",40350,"UIC-Halsted","W",6088,2006-04-18
"648095",40350,"UIC-Halsted","W",3109,2007-06-04
"648112",40350,"UIC-Halsted","U",1676,2012-02-26
"648124",40350,"UIC-Halsted","W",1514,2002-12-27
"648156",40350,"UIC-Halsted","W",3006,2004-07-28
"648261",40350,"UIC-Halsted","W",7057,2015-02-09
"648316",40350,"UIC-Halsted","W",3703,2015-07-13
"648517",40350,"UIC-Halsted","U",504,2009-12-27
"648810",40350,"UIC-Halsted","U",1180,2005-06-26
"648811",40350,"UIC-Halsted","U",939,2008-12-14
"649335",40350,"UIC-Halsted","W",8273,2015-08-27
"649340",40350,"UIC-Halsted","W",7767,2014-09-12
"649357",40350,"UIC-Halsted","W",3332,2012-08-08
"649394",40350,"UIC-Halsted","U",1084,2004-12-05
"649520",40350,"UIC-Halsted","A",1326,2010-08-14
"649619",40350,"UIC-Halsted","W",5397,2005-03-28
"649629",40350,"UIC-Halsted","W",6119,2009-11-17
"649752",40350,"UIC-Halsted","W",2502,2003-05-20
"649814",40350,"UIC-Halsted","W",3316,2014-08-14
"649867",40350,"UIC-Halsted","U",862,2011-12-26
"649907",40350,"UIC-Halsted","A",1760,2008-06-28
"649931",40350,"UIC-Halsted","A",1800,2014-05-31
"649935",40350,"UIC-Halsted","W",4304,2001-01-26
"650042",40350,"UIC-Halsted","W",2571,2003-08-18
"650180",40350,"UIC-Halsted","U",1165,2008-06-22
"650408",40350,"UIC-Halsted","W",2577,2005-03-24
"650570",40350,"UIC-Halsted","U",2065,2013-10-20
"651082",40350,"UIC-Halsted","U",349,2002-12-25
"651185",40350,"UIC-Halsted","W",2671,2001-06-22
"651297",40350,"UIC-Halsted","W",4027,2016-06-15
"651323",40350,"UIC-Halsted","W",3702,2014-07-01
"651557",40350,"UIC-Halsted","W",6476,2007-10-24
"651582",40350,"UIC-Halsted","A",1329,2009-08-08
"651681",40350,"UIC-Halsted","W",6053,2001-08-21
"651705",40350,"UIC-Halsted","W",5191,2007-04-17
"651782",40350,"UIC-Halsted","U",1194,2008-04-13
"651783",40350,"UIC-Halsted","U",975,2008-06-01
"651940",40350,"UIC-Halsted","W",3550,2004-07-13
"652034",40350,"UIC-Halsted","U",1396,2011-01-16
"652629",40350,"UIC-Halsted","W",8021,2012-11-07
"652632",40350,"UIC-Halsted","W",7048,2009-09-01
"652706",40350,"UIC-Halsted","A",887,2007-08-11
"652825",40350,"UIC-Halsted","A",1591,2014-07-12
"653332",40350,"UIC-Halsted","W",3357,2005-06-24
"653376",40350,"UIC-Halsted","W",3659,2009-07-08
"653749",40350,"UIC-Halsted","W",7149,2012-03-12
"654067",40350,"UIC-Halsted","U",1380,2012-07-29
"654253",40350,"UIC-Halsted","U",1140,2005-11-13
"654389",40350,"UIC-Halsted","W",2775,2003-03-19
"654454",40350,"UIC-Halsted","W",5626,2003-03-28
"654485",40350,"UIC-Halsted","W",7091,2017-04-26
"654544",40350,"UIC-Halsted","W",7257,2013-02-12
"654550",40350,"UIC-Halsted","W",4344,2001-02-26
"654577",40350,"UIC-Halsted","W",6717,2008-10-03
"654600",40350,"UIC-Halsted","U",842,2001-10-28
"654692",40350,"UIC-Halsted","A",1402,2002-02-02
"654765",40350,"UIC-Halsted","W",6052,2006-11-06
"654895",40350,"UIC-Halsted","W",5803,2009-02-06
"655180",40350,"UIC-Halsted","U",472,2004-12-26
"655298",40350,"UIC-Halsted","W",5858,2009-01-12
"655489",40350,"UIC-Halsted","W",8717,2017-09-27
"655513",40350,"UIC-Halsted","U",1234,2015-01-11
"655524",40350,"UIC-Halsted","W",6231,2004-01-15
"655573",40350,"UIC-Halsted","W",7936,2011-10-12
"655591",40350,"UIC-Halsted","W",6017,2006-01-13
"655666",40350,"UIC-Halsted","W",7306,2017-02-07
"655973",40350,"UIC-Halsted","U",1872,2014-06-29
"656112",40350,"UIC-Halsted","W",3007,2009-01-09
"656169",40350,"UIC-Halsted","A",1416,2005-06-25
"656205",40350,"UIC-Halsted","W",6389,2007-10-23
"656220",40350,"UIC-Halsted","W",6223,2004-01-21
"656504",40350,"UIC-Halsted","U",1301,2011-01-23
"656672",40350,"UIC-Halsted","W",5599,2003-04-11
"656815",40350,"UIC-Halsted","W",2592,2003-12-17
"656982",40350,"UIC-Halsted","A",2353,2017-10-28
"657441",40350,"UIC-Halsted","W",5407,2014-05-06
"657452",40350,"UIC-Halsted","W",7900,2012-11-01
"657637",40350,"UIC-Halsted","W",8158,2015-10-26
"657684",40350,"UIC-Halsted","W",4238,2005-05-02
"657736",40350,"UIC-Halsted","U",1128,2011-12-18
"657778",40350,"UIC-Halsted","U",669,2004-05-16
"658129",40350,"UIC-Halsted","A",2485,2013-08-31
"658373",40350,"UIC-Halsted","W",6762,2012-03-30
"658467",40350,"UIC-Halsted","W",2577,2003-08-01
"658509",40350,"UIC-Halsted","W",5878,2006-03-17
"658639",40350,"UIC-Halsted","W",3618,2013-05-15
"658770",40350,"UIC-Halsted","W",5485,2008-01-30
"659089",40350,"UIC-Halsted","W",6348,2006-04-28
"659451",40350,"UIC-Halsted","W",3501,2005-06-08
"659795",40350,"UIC-Halsted","A",767,2009-10-03
"660004",40350,"UIC-Halsted","W",3398,2008-07-18
"660080",40350,"UIC-Halsted","U",1851,2010-09-12
"660103",40350,"UIC-Halsted","W",3985,2011-07-08
"660362",40350,"UIC-Halsted","W",7305,2003-08-26
"660377",40350,"UIC-Halsted","W",5866,2007-11-30
"660382",40350,"UIC-Halsted","W",8155,2012-10-04
"660534",40350,"UIC-Halsted","U",1831,2011-11-20
"660588",40350,"UIC-Halsted","W",2588,2001-07-24
"660714",40350,"UIC-Halsted","W",3118,2006-05-10
"660817",40350,"UIC-Halsted","W",2195,2010-01-05
"660842",40350,"UIC-Halsted","W",2411,2004-05-27
"661029",40350,"UIC-Halsted","W",7074,2011-03-17
"661262",40350,"UIC-Halsted","A",1881,2002-09-28
"661523",40350,"UIC-Halsted","U",1145,2016-07-24
"662053",40350,"UIC-Halsted","W",3955,2012-07-26
"662242",40350,"UIC-Halsted","W",5433,2007-02-15
"662293",40350,"UIC-Halsted","W",7281,2016-02-29
"662365",40350,"UIC-Halsted","U",608,2007-08-12
"662400",40350,"UIC-Halsted","U",978,2016-01-01
"662450",40350,"UIC-Halsted","U",844,2005-07-24
"662546",40350,"UIC-Halsted","W",7010,2011-01-25
"662580",40350,"UIC-Halsted","W",3915,2016-06-23
"662606",40350,"UIC-Halsted","W",3088,2017-08-10
"662957",40350,"UIC-Halsted","W",3343,2013-12-18
"663346",40350,"UIC-Halsted","W",3817,2003-07-09
"663680",40350,"UIC-Halsted","U",774,2006-08-13
"663755",40350,"UIC-Halsted","W",2465,2015-12-21
"663843",40350,"UIC-Halsted","A",2243,2011-03-05
"664119",40350,"UIC-Halsted","W",4049,2012-06-22
"664302",40350,"UIC-Halsted","W",5645,2010-04-19
"664431",40350,"UIC-Halsted","W",6662,2008-11-20
"664568",40350,"UIC-Halsted","W",5625,2009-01-30
"664632",40350,"UIC-Halsted","W",7095,2004-09-14
"664648",40350,"UIC-Halsted","W",6680,2006-10-04
"664777",40350,"UIC-Halsted","W",7491,2017-01-25
"665338",40350,"UIC-Halsted","W",3525,2004-07-20
"665487",40350,"UIC-Halsted","W",2449,2009-08-13
"665496",40350,"UIC-Halsted","W",6974,2004-09-13
"665743",40350,"UIC-Halsted","U",489,2009-09-27
"665838",40350,"UIC-Halsted","W",2492,2016-12-19
"665918",40350,"UIC-Halsted","A",3585,2013-03-16
"666202",40350,"UIC-Halsted","U",1047,2010-03-07
"666370",40350,"UIC-Halsted","W",6968,2006-09-12
"666730",40350,"UIC-Halsted","W",7001,2006-08-29
"667122",40350,"UIC-Halsted","W",7612,2014-04-09
"667323",40350,"UIC-Halsted","U",2475,2011-08-28
"667579",40350,"UIC-Halsted","W",5838,2003-11-26
"667724",40350,"UIC-Halsted","W",3028,2009-08-05
"667763",40350,"UIC-Halsted","W",7291,2012-02-15
"667788",40350,"UIC-Halsted","A",1569,2015-08-15
"667872",40350,"UIC-Halsted","W",2632,2002-05-29
"667880",40350,"UIC-Halsted","W",5907,2009-10-23
"668084",40350,"UIC-Halsted","W",4132,2012-07-10
"668092",40350,"UIC-Halsted","A",1440,2010-05-29
"668123",40350,"UIC-Halsted","W",8120,2013-10-07
"668178",40350,"UIC-Halsted","W",7944,2013-10-28
"668335",40350,"UIC-Halsted","W",3309,2010-08-05
"668370",40350,"UIC-Halsted","U",930,2010-05-09
"668428",40350,"UIC-Halsted","W",6595,2004-08-27
"669322",40350,"UIC-Halsted","A",1238,2007-06-02
"669576",40350,"UIC-Halsted","U",1027,2007-03-18
"669762",40350,"UIC-Halsted","W",8544,2016-10-19
"669796",40350,"UIC-Halsted","W",7490,2010-09-15
"669999",40350,"UIC-Halsted","W",7309,2010-10-18
"670005",40350,"UIC-Halsted","W",7370,2002-10-09
"670294",40350,"UIC-Halsted","U",1076,2004-11-07
"670613",40350,"UIC-Halsted","W",2586,2007-05-16
"670634",40350,"UIC-Halsted","W",2832,2009-06-12
"670823",40350,"UIC-Halsted","W",3581,2008-06-16
"670837",40350,"UIC-Halsted","W",2842,2008-05-21
"671349",40350,"UIC-Halsted","W",7370,2012-01-26
"671430",40350,"UIC-Halsted","W",7650,2013-11-13
"671591",40350,"UIC-Halsted","A",1854,2004-08-21
"671837",40350,"UIC-Halsted","A",2149,2003-11-22
"671986",40350,"UIC-Halsted","W",6775,2008-10-29
"672014",40350,"UIC-Halsted","W",7466,2003-09-02
"672087",40350,"UIC-Halsted","A",2076,2013-07-20
"672096",40350,"UIC-Halsted","W",5263,2007-05-01
"672119",40350,"UIC-Halsted","W",6461,2001-09-05
"672154",40350,"UIC-Halsted","W",5751,2008-01-17
"672373",40350,"UIC-Halsted","W",3784,2016-06-27
"672656",40350,"UIC-Halsted","W",6938,2017-04-20
"672746",40350,"UIC-Halsted","W",3410,2009-07-16
"672802",40350,"UIC-Halsted","W",5519,2008-02-15
"672890",40350,"UIC-Halsted","W",3613,2003-07-22
"672941",40350,"UIC-Halsted","W",6834,2006-09-19
"673057",40350,"UIC-Halsted","W",7752,2012-11-28
"673198",40350,"UIC-Halsted","W",6521,2006-10-31
"673204",40350,"UIC-Halsted","U",1335,2015-11-29
"673233",40350,"UIC-Halsted","W",1377,2007-12-28
"673284",40350,"UIC-Halsted","W",5985,2005-02-04
"673384",40350,"UIC-Halsted","W",6294,2015-02-16
"673573",40350,"UIC-Halsted","W",5430,2014-12-11
"673666",40350,"UIC-Halsted","W",6215,2009-10-02
"673877",40350,"UIC-Halsted","W",6359,2006-02-07
"674053",40350,"UIC-Halsted","W",7339,2012-02-08
"674120",40350,"UIC-Halsted","W",6992,2011-03-08
"674174",40350,"UIC-Halsted","W",4208,2013-06-24
"674379",40350,"UIC-Halsted","A",1980,2006-04-22
"674426",40350,"UIC-Halsted","W",7475,2003-09-10
"674622",40350,"UIC-Halsted","W",5134,2007-04-12
"674658",40350,"UIC-Halsted","A",1062,2001-07-14
"674668",40350,"UIC-Halsted","W",3391,2017-05-19
"674735",40350,"UIC-Halsted","W",5529,2004-04-20
"674913",40350,"UIC-Halsted","W",4659,2003-12-08
"674942",40350,"UIC-Halsted","A",1137,2002-03-23
"675086",40350,"UIC-Halsted","W",6682,2005-11-15
"675102",40350,"UIC-Halsted","U",1826,2017-10-15
"675107",40350,"UIC-Halsted","U",1339,2016-06-26
"675165",40350,"UIC-Halsted","W",2534,2003-08-13
"675294",40350,"UIC-Halsted","U",1408,2007-09-09
"675736",40350,"UIC-Halsted","U",1850,2013-09-15
"675759",40350,"UIC-Halsted","W",3131,2015-05-15
"675809",40350,"UIC-Halsted","W",6329,2004-12-01
"676043",40350,"UIC-Halsted","W",2676,2006-01-05
"676063",40350,"UIC-Halsted","A",1283,2005-01-22
"676204",40350,"UIC-Halsted","W",3721,2012-03-22
"676416",40350,"UIC-Halsted","W",6304,2014-02-18
"676446",40350,"UIC-Halsted","W",2773,2009-05-12
"676456",40350,"UIC-Halsted","W",3642,2006-06-26
"676750",40350,"UIC-Halsted","W",4936,2004-12-08
"677044",40350,"UIC-Halsted","W",3336,2009-07-10
"677262",40350,"UIC-Halsted","W",5345,2006-05-01
"677387",40350,"UIC-Halsted","W",2578,2003-01-10
"677510",40350,"UIC-Halsted","U",1370,2012-12-16
"677549",40350,"UIC-Halsted","W",2825,2009-06-09
"677739",40350,"UIC-Halsted","W",3306,2012-12-18
"677858",40350,"UIC-Halsted","W",7519,2014-11-20
"677969",40350,"UIC-Halsted","U",955,2006-06-18
"677991",40350,"UIC-Halsted","W",2497,2002-05-21
"678013",40350,"UIC-Halsted","A",3168,2012-10-06
"678168",40350,"UIC-Halsted","W",6543,2003-10-10
"678212",40350,"UIC-Halsted","A",3013,2010-10-16
"678345",40350,"UIC-Halsted","W",3405,2005-06-06
"678857",40350,"UIC-Halsted","A",1398,2007-03-24
"679156",40350,"UIC-Halsted","W",3690,2017-08-02
"679176",40350,"UIC-Halsted","U",871,2004-06-06
"679268",40350,"UIC-Halsted","W",5877,2008-03-13
"679293",40350,"UIC-Halsted","W",5575,2008-04-10
"679367",40350,"UIC-Halsted","U",1202,2008-06-08
"679468",40350,"UIC-Halsted","W",4592,2004-12-06
"679473",40350,"UIC-Halsted","W",3158,2009-07-27
"679642",40350,"UIC-Halsted","W",6231,2007-11-08
"679756",40350,"UIC-Halsted","W",7520,2015-02-04
